ID,Annee_naissance,Niveau_Education,Statut_Marital,Revenu,Nb_Enfants,Nb_Ado,Nbjour_Dernier_Achat,Montant_Vins,Montant_Fruits,Montant_Viandes,Montant_Poissons,Montant_Sucreries,Montant_Or,NbAchat_Remise,NbAchat_SiteWeb,NbAchat_Catalogue,NbAchat_Magasin,NbVisit_SiteWebCeMois,Campagne3,Campagne4,Campagne5,Campagne1,Campagne2,Reponse,Plaintes,Pays,Montant_Total,Date_Enrollement,Age,Groupe_Age,Revenu_Manquant,NbAchat_Total
10451,1965,Graduate,Married,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,False,False,False,False,False,False,False,Saudi Arabia,25,2013-03-12,49,45-60,False,4
4198,1965,Graduate,Married,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,False,False,False,False,False,False,False,Spain,25,2013-03-12,49,45-60,False,4
10814,1947,Graduate,Married,70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,False,False,False,False,False,True,False,Spain,1376,2013-01-16,67,60+,False,25
944,1962,Graduate,Married,56181.0,0,1,6,121,103,69,8,44,48,1,4,2,7,4,False,False,False,False,False,False,False,Spain,393,2013-01-08,52,45-60,False,14
8151,1990,Basic,Married,24279.0,0,0,6,16,36,21,20,62,108,1,4,1,3,8,False,False,False,False,False,False,False,Spain,263,2012-12-29,24,18-25,False,9
6184,1969,PhD,Married,68462.0,0,0,6,561,64,785,84,128,48,1,3,3,8,1,False,False,False,False,False,False,False,Spain,1670,2012-12-12,45,35-45,False,15
3498,1976,PhD,Married,55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,True,False,False,False,False,True,False,Spain,877,2012-11-25,38,35-45,False,25
2870,1973,Graduate,Married,49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,False,False,False,False,False,False,False,Spain,502,2012-09-21,41,35-45,False,20
7342,1961,2n Cycle,Widow,59184.0,0,1,6,341,142,113,259,151,66,3,6,6,12,5,False,False,False,False,False,False,False,Spain,1072,2012-09-09,53,45-60,False,27
1911,1987,Graduate,Married,67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,False,False,False,False,False,False,False,Germany,1364,2012-09-05,27,25-35,False,29
10862,1960,Master,Married,30522.0,0,1,6,179,8,83,19,11,26,5,1,2,9,2,False,False,False,False,False,False,False,Spain,326,2012-08-17,54,45-60,False,17
2546,1977,2n Cycle,Single,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,False,False,False,False,False,False,False,Spain,70,2014-06-22,37,35-45,False,6
3005,1992,Graduate,Single,83528.0,0,0,7,530,117,678,134,44,147,1,4,10,8,1,True,False,False,True,False,True,False,Spain,1650,2014-05-01,22,18-25,False,23
8318,1979,Graduate,Married,90300.0,0,0,7,594,134,786,33,134,57,0,5,6,8,1,False,False,True,False,False,False,False,Spain,1738,2014-01-03,35,25-35,False,19
2930,1978,Master,Single,68092.0,0,0,7,852,60,207,78,36,48,2,2,6,10,5,False,False,False,False,False,False,False,Saudi Arabia,1281,2013-12-16,36,35-45,False,20
8216,1972,Master,Married,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,False,False,False,False,False,False,False,Australia,325,2013-10-11,42,35-45,False,17
1212,1973,Graduate,Married,52845.0,1,0,7,384,25,292,130,41,64,3,8,8,6,6,True,False,False,False,False,False,False,Spain,936,2013-08-13,41,35-45,False,25
2541,1976,Graduate,Married,24027.0,1,0,7,14,7,11,11,0,5,2,2,0,3,8,False,False,False,False,False,False,False,Spain,48,2013-06-09,38,35-45,False,7
10659,1979,2n Cycle,Married,7500.0,1,0,7,2,8,11,3,8,21,4,3,2,2,7,False,False,False,False,False,False,False,India,53,2013-05-07,35,25-35,False,11
10905,1955,Graduate,Married,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,False,False,False,False,False,True,False,Spain,252,2012-10-29,59,45-60,False,16
8910,1955,Graduate,Married,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,False,False,False,False,False,True,False,Spain,252,2012-10-29,59,45-60,False,16
7349,1973,Basic,Married,9722.0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,False,False,False,False,False,True,False,Spain,103,2012-10-02,41,35-45,False,11
7872,1975,PhD,Married,86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,True,False,True,True,False,True,False,Spain,557,2012-09-12,39,35-45,False,23
4290,1972,Graduate,Married,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,False,False,False,False,False,False,False,Canada,24,2014-03-19,42,35-45,False,4
7408,1952,PhD,Married,54549.0,0,1,8,216,2,6,0,0,9,2,5,1,4,7,False,False,False,False,False,False,False,Saudi Arabia,233,2014-03-03,62,60+,False,12
9986,1982,Graduate,Married,19444.0,1,0,8,16,0,23,3,2,10,3,4,1,2,7,False,False,False,False,False,True,False,Saudi Arabia,54,2014-02-22,32,25-35,False,10
8235,1956,Master,Married,69245.0,0,1,8,428,30,214,80,30,61,2,6,5,10,3,False,False,False,False,False,False,False,Saudi Arabia,843,2014-01-24,58,45-60,False,23
10949,1963,PhD,Divorced,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,False,False,False,True,False,True,False,Spain,1958,2013-12-16,51,45-60,False,19
7284,1953,Graduate,Married,48686.0,1,2,8,10,0,7,2,0,1,1,1,0,2,8,False,False,False,False,False,False,False,Spain,20,2013-12-04,61,60+,False,4
9529,1990,Graduate,Married,73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,False,False,False,True,False,True,False,Saudi Arabia,1627,2013-11-28,24,18-25,False,22
9930,1944,PhD,Single,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,False,False,False,False,False,False,False,Canada,1167,2013-11-05,70,60+,False,28
10270,1981,2n Cycle,Married,35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,False,False,False,False,False,False,False,Germany,66,2013-10-03,33,25-35,False,8
760,1975,PhD,Divorced,60554.0,1,0,8,588,7,76,110,15,15,2,8,4,9,6,False,False,False,False,False,False,False,Saudi Arabia,811,2013-08-09,39,35-45,False,23
5519,1956,Graduate,Married,64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,False,False,False,False,False,True,False,Saudi Arabia,797,2013-08-07,58,45-60,False,20
232,1965,Graduate,Single,61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,False,False,False,False,False,False,False,Spain,530,2013-07-17,49,45-60,False,17
3009,1962,PhD,Widow,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,False,True,True,False,True,True,False,Spain,1766,2013-07-09,52,45-60,False,15
6518,1951,PhD,Widow,67680.0,0,1,8,546,0,48,0,6,6,1,7,3,8,5,False,False,False,False,False,False,False,Australia,606,2013-06-11,63,60+,False,19
10669,1981,Graduate,Married,54386.0,0,1,8,277,21,64,62,21,25,2,3,2,10,3,False,False,False,False,False,False,False,Spain,470,2013-05-17,33,25-35,False,17
5682,1953,PhD,Single,64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,False,False,False,False,False,False,False,Australia,1099,2013-03-23,61,60+,False,30
1570,1951,PhD,Married,69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,False,False,False,False,False,False,False,Spain,1039,2013-02-19,63,60+,False,26
1497,1952,Graduate,Single,47958.0,0,1,8,268,11,88,15,3,22,2,6,3,5,5,False,False,False,False,False,False,False,Saudi Arabia,407,2013-01-19,62,60+,False,16
9723,1960,Graduate,Married,67716.0,0,1,8,530,142,217,62,9,56,4,7,4,13,5,False,True,False,False,False,False,False,Canada,1016,2013-01-10,54,45-60,False,28
7261,1971,Graduate,Married,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,False,False,False,False,False,True,False,Spain,318,2013-01-01,43,35-45,False,17
2452,1971,Graduate,Married,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,False,False,False,False,False,True,False,Spain,318,2013-01-01,43,35-45,False,17
5621,1969,Graduate,Married,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,False,False,False,False,False,True,False,Spain,316,2012-12-12,45,35-45,False,17
10995,1988,2n Cycle,Married,15716.0,1,0,8,16,5,30,8,7,26,3,3,0,4,8,False,False,False,False,False,False,True,Saudi Arabia,92,2012-11-12,26,25-35,False,10
7373,1952,PhD,Divorced,46610.0,0,2,8,96,12,96,33,22,43,6,4,1,6,6,False,False,False,False,False,True,False,Australia,302,2012-10-29,62,60+,False,17
5331,1977,Graduate,Married,74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,False,False,False,False,False,False,False,Germany,1869,2012-09-11,37,35-45,False,17
263,1945,PhD,Single,45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,False,False,False,False,False,True,False,Spain,145,2014-05-28,69,60+,False,8
4619,1945,PhD,Single,113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,False,False,False,False,False,False,False,Spain,277,2014-05-28,69,60+,False,27
940,1987,Graduate,Single,57100.0,1,0,9,158,11,99,15,11,17,2,3,2,7,3,False,False,False,False,False,False,False,Saudi Arabia,311,2014-05-18,27,25-35,False,14
10084,1972,Graduate,Married,24434.0,2,0,9,3,2,8,20,0,17,2,2,1,2,7,False,False,False,False,False,False,False,India,50,2014-05-18,42,35-45,False,7
6019,1971,PhD,Married,37126.0,1,0,9,45,3,9,4,4,7,1,1,2,2,6,True,False,False,False,False,True,False,Spain,72,2014-03-30,43,35-45,False,6
1463,1958,Graduate,Single,45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,False,False,False,False,False,False,False,Australia,21,2014-03-29,56,45-60,False,4
6424,1977,Graduate,Married,33178.0,1,0,9,12,6,2,11,2,16,1,1,0,3,4,False,False,False,False,False,False,False,Spain,49,2014-01-30,37,35-45,False,5
8233,1950,Master,Widow,64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,False,True,False,False,False,False,False,Canada,556,2014-01-26,64,60+,False,21
1515,1975,Master,Married,34176.0,0,1,9,11,2,7,4,2,2,1,1,0,3,3,False,False,False,False,False,False,False,Canada,28,2014-01-22,39,35-45,False,5
10855,1968,Master,Single,50014.0,1,0,9,234,14,77,19,10,42,2,4,1,8,5,False,False,False,False,False,False,False,Spain,396,2014-01-22,46,45-60,False,15
10909,1948,Graduate,Married,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,True,False,True,False,False,False,False,Australia,1899,2014-01-15,66,60+,False,20
3376,1970,Master,Divorced,55282.0,1,0,9,125,6,73,8,4,19,1,3,1,6,4,False,False,False,False,False,False,False,Spain,235,2013-12-13,44,35-45,False,11
10232,1963,PhD,Divorced,48799.0,0,1,9,174,18,81,28,6,24,3,3,2,7,3,False,False,False,False,False,False,False,Spain,331,2013-11-05,51,45-60,False,15
5547,1982,PhD,Married,84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,False,True,True,False,False,True,False,Spain,1919,2013-08-07,32,25-35,False,20
8362,1982,PhD,Married,84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,False,True,True,False,False,True,False,Saudi Arabia,1919,2013-08-07,32,25-35,False,20
3524,1971,Master,Single,39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,False,False,False,False,False,True,False,Spain,167,2013-08-04,43,35-45,False,10
10095,1975,PhD,Divorced,74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,False,False,False,False,False,False,False,Canada,1293,2013-05-01,39,35-45,False,20
8897,1965,Graduate,Single,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,False,False,False,False,False,True,False,Germany,654,2013-04-24,49,45-60,False,25
466,1944,Graduate,Married,65275.0,0,0,9,388,14,218,91,14,21,1,4,3,13,2,False,False,False,False,False,False,False,Spain,746,2013-04-03,70,60+,False,21
11025,1961,Graduate,Married,36443.0,1,1,9,65,0,46,4,3,20,4,3,1,3,8,False,False,False,False,False,False,False,Spain,138,2013-02-03,53,45-60,False,11
2387,1952,Master,Married,43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,False,False,False,False,False,True,False,Saudi Arabia,275,2013-02-03,62,60+,False,17
1618,1965,Graduate,Married,56046.0,0,0,9,577,0,64,0,0,51,2,10,1,8,8,True,False,False,False,False,True,False,Germany,692,2013-01-02,49,45-60,False,21
25,1958,Graduate,Married,65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,False,False,False,False,False,False,False,Canada,1115,2012-11-16,56,45-60,False,21
3277,1955,Graduate,Divorced,49431.0,0,1,9,219,3,100,26,0,17,2,7,1,5,8,False,False,False,False,False,False,False,Spain,365,2012-08-03,59,45-60,False,15
8566,1961,PhD,Married,32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,False,False,False,False,False,False,False,Spain,9,2014-06-15,53,45-60,False,4
2634,1979,Master,Single,16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,False,False,False,False,False,True,False,Spain,69,2014-04-18,35,25-35,False,9
8036,1971,2n Cycle,Married,26850.0,1,1,10,31,1,13,7,2,9,4,2,1,4,4,False,False,False,False,False,False,False,Spain,63,2014-04-18,43,35-45,False,11
8159,1968,Graduate,Married,51287.0,1,1,10,117,0,22,13,0,30,3,4,1,3,7,False,False,False,False,False,False,False,Spain,182,2014-04-01,46,45-60,False,11
7628,1973,2n Cycle,Married,43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,False,False,False,False,False,False,False,Spain,76,2014-03-18,41,35-45,False,8
9597,1969,Graduate,Married,73448.0,0,0,10,236,106,189,23,41,130,1,7,2,9,4,False,False,False,False,False,False,False,Canada,725,2014-02-10,45,35-45,False,19
1384,1992,Basic,Married,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,True,False,False,False,False,False,False,USA,62,2013-11-23,22,18-25,False,7
10150,1961,Graduate,Single,86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,False,False,False,True,False,True,False,Saudi Arabia,1449,2013-11-21,53,45-60,False,18
3885,1983,PhD,Married,33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,True,False,False,False,False,True,False,Spain,63,2013-10-16,31,25-35,False,5
11003,1980,2n Cycle,Married,25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,False,False,False,False,False,False,False,Canada,50,2013-10-02,34,25-35,False,7
8026,1952,Graduate,Married,62998.0,0,1,10,120,58,73,65,89,58,5,5,4,5,5,False,False,False,False,False,False,False,Canada,463,2013-09-30,62,60+,False,19
577,1976,2n Cycle,Married,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,False,False,False,False,False,False,False,Spain,22,2013-08-20,38,35-45,False,6
8702,1976,2n Cycle,Married,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,False,False,False,False,False,False,False,Australia,22,2013-08-20,38,35-45,False,6
5429,1948,PhD,Married,45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,False,False,False,False,False,False,False,Spain,183,2013-08-20,66,60+,False,10
977,1957,Graduate,Married,47320.0,0,1,10,200,19,111,50,15,19,6,5,1,8,6,False,False,False,False,False,False,False,Canada,414,2013-08-01,57,45-60,False,20
2793,1976,PhD,Divorced,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,False,False,False,False,False,False,False,Saudi Arabia,1034,2013-07-21,38,35-45,False,26
1071,1976,PhD,Divorced,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,False,False,False,False,False,False,False,USA,1034,2013-07-21,38,35-45,False,26
5074,1986,Master,Married,28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,False,False,False,False,False,False,False,Canada,47,2013-07-08,28,25-35,False,5
2632,1954,Graduate,Married,50501.0,1,1,10,297,0,38,13,0,152,7,5,4,4,6,True,False,False,False,False,True,False,India,500,2013-06-18,60,45-60,False,20
6404,1969,Graduate,Married,58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,False,False,False,False,False,False,False,Saudi Arabia,282,2013-03-24,45,35-45,False,16
10240,1949,Graduate,Married,69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,False,True,True,False,False,True,False,Canada,1381,2013-02-19,65,60+,False,21
2521,1971,Master,Married,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,True,False,False,False,False,True,False,Spain,59,2013-01-10,43,35-45,False,5
4301,1971,Master,Married,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,True,False,False,False,False,True,False,Australia,59,2013-01-10,43,35-45,False,5
7381,1968,Graduate,Divorced,75693.0,0,0,10,797,153,293,72,97,30,1,11,4,6,4,False,True,True,True,False,True,False,Spain,1442,2012-12-06,46,45-60,False,22
2407,1982,Graduate,Married,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,False,False,True,False,False,True,False,USA,1555,2012-11-09,32,25-35,False,20
9064,1982,Graduate,Married,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,False,False,True,False,False,True,False,Spain,1555,2012-11-09,32,25-35,False,20
5067,1994,Graduate,Married,80134.0,0,0,11,966,26,282,52,26,26,1,2,7,11,5,False,True,True,True,True,False,False,Spain,1378,2014-02-14,20,18-25,False,21
10281,1970,Graduate,Divorced,64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,False,False,False,False,False,True,False,Australia,602,2014-02-07,44,35-45,False,19
11191,1986,Graduate,Divorced,41411.0,0,0,11,37,32,38,11,3,18,1,2,1,4,6,False,False,False,False,False,False,False,Spain,139,2013-12-07,28,25-35,False,8
1994,1983,Graduate,Married,36807.0,1,0,11,5,5,6,0,2,1,1,1,0,2,7,False,False,False,False,False,False,False,USA,19,2013-11-15,31,25-35,True,4
2552,1955,PhD,Single,55521.0,1,2,11,416,0,26,0,0,4,9,6,3,6,7,False,True,False,False,False,True,False,Spain,446,2013-10-22,59,45-60,False,24
6720,1968,Master,Married,43795.0,0,1,11,314,11,53,4,3,107,3,7,3,4,7,False,True,False,False,False,True,False,Spain,492,2013-10-16,46,45-60,False,17
4557,1970,Graduate,Married,22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,False,False,False,False,False,False,False,Saudi Arabia,67,2013-10-04,44,35-45,False,8
1183,1949,Master,Married,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,False,False,False,False,False,False,False,Germany,22,2013-09-21,65,60+,False,4
4186,1950,Graduate,Married,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,False,False,False,False,False,False,False,Canada,76,2013-08-05,64,60+,False,9
1419,1950,Graduate,Married,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,False,False,False,False,False,False,False,Spain,76,2013-08-05,64,60+,False,9
967,1976,Graduate,Married,46049.0,1,1,11,342,9,112,19,14,19,10,5,2,9,7,False,False,False,False,False,True,False,Spain,515,2013-07-21,38,35-45,False,26
1048,1972,Master,Married,35641.0,1,0,11,63,3,67,8,9,28,2,3,1,4,7,False,False,False,False,False,True,False,Saudi Arabia,178,2013-07-14,42,35-45,False,10
9262,1984,2n Cycle,Married,32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,True,False,False,False,False,False,False,Saudi Arabia,52,2013-07-04,30,25-35,False,5
3427,1955,PhD,Married,59821.0,0,1,11,629,0,70,0,0,35,6,11,2,7,8,False,False,False,False,False,False,False,Saudi Arabia,734,2013-04-12,59,45-60,False,26
5892,1980,Graduate,Married,34968.0,1,0,11,158,6,45,8,2,2,7,3,2,5,7,False,False,False,False,False,False,False,Saudi Arabia,221,2013-04-10,34,25-35,False,17
8911,1967,PhD,Married,56320.0,0,1,11,201,53,172,116,77,83,3,5,4,9,4,False,False,False,False,False,False,False,Spain,702,2013-04-08,47,45-60,False,21
6606,1969,Master,Married,70091.0,1,0,11,964,34,137,15,0,11,2,5,2,10,8,False,True,False,False,False,False,False,Spain,1161,2013-03-31,45,35-45,False,19
2677,1956,Graduate,Married,46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,False,False,False,False,False,False,False,Saudi Arabia,241,2013-03-31,58,45-60,False,15
252,1963,PhD,Divorced,41003.0,0,0,11,123,133,142,71,44,88,1,6,2,8,6,False,False,False,False,False,False,False,Saudi Arabia,601,2013-03-17,51,45-60,False,17
9860,1959,Graduate,Married,44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,False,False,False,False,False,False,False,Spain,215,2013-03-15,55,45-60,False,12
1388,1975,Graduate,Single,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,False,False,False,False,False,False,False,Australia,112,2013-02-20,39,35-45,False,8
979,1975,Graduate,Single,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,False,False,False,False,False,False,False,Spain,112,2013-02-20,39,35-45,False,8
7494,1950,PhD,Divorced,42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,False,False,False,False,False,False,False,Canada,269,2013-01-21,64,60+,False,15
10490,1969,PhD,Married,51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,False,False,False,False,False,False,False,Australia,417,2012-12-10,45,35-45,False,14
3403,1958,PhD,Married,78952.0,0,1,11,1170,19,594,99,76,134,2,2,5,12,6,False,False,False,False,False,False,False,Spain,2092,2012-09-24,56,45-60,False,21
2715,1966,Master,Divorced,29435.0,1,1,11,70,3,37,4,2,64,4,3,2,2,9,False,False,False,False,False,True,False,Canada,180,2012-08-06,48,45-60,False,11
4828,1954,Graduate,Divorced,79865.0,0,1,12,71,99,278,185,121,38,1,5,10,5,1,False,False,False,False,False,False,False,Saudi Arabia,792,2014-06-18,60,45-60,False,21
92,1988,Graduate,Single,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,False,False,False,False,False,False,False,Canada,89,2014-05-12,26,25-35,False,11
3312,1988,Graduate,Single,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,False,False,False,False,False,False,False,India,89,2014-05-12,26,25-35,False,11
11176,1970,PhD,Married,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,False,False,False,False,False,False,False,Canada,495,2014-05-12,44,35-45,False,18
1446,1956,Master,Single,86424.0,0,0,12,387,68,569,89,45,68,1,6,9,12,1,False,False,False,False,False,False,False,Saudi Arabia,1226,2014-04-05,58,45-60,False,28
9699,1966,Graduate,Divorced,67272.0,0,1,12,357,35,271,28,28,14,3,6,2,12,5,False,False,False,False,False,False,False,Spain,733,2013-12-21,48,45-60,False,23
9790,1957,Graduate,Single,78499.0,0,0,12,912,72,170,47,36,97,1,11,3,4,4,False,False,True,False,False,True,False,Canada,1334,2013-11-23,57,45-60,False,19
2324,1972,Graduate,Married,77044.0,0,1,12,625,38,242,50,34,76,2,7,11,11,4,True,False,False,False,False,False,False,Spain,1065,2013-10-27,42,35-45,False,31
5080,1993,Graduate,Single,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,False,False,False,False,False,True,False,Mexico,1258,2013-10-21,21,18-25,False,17
4992,1975,Master,Married,17459.0,1,0,12,6,4,16,3,10,30,3,3,1,2,7,False,False,False,False,False,True,False,Spain,69,2013-09-19,39,35-45,False,9
7849,1970,PhD,Married,80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,False,False,False,False,False,False,False,Spain,1052,2013-09-09,44,35-45,False,25
4808,1956,Graduate,Married,15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,False,False,False,False,False,False,False,Spain,17,2013-09-05,58,45-60,False,4
10401,1976,2n Cycle,Married,26326.0,0,0,12,1,0,5,0,3,9,1,0,0,3,3,False,False,False,False,False,False,True,Germany,18,2013-09-04,38,35-45,False,4
7793,1976,Graduate,Married,62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,False,True,False,False,False,False,False,Spain,800,2013-08-31,38,35-45,False,24
9303,1976,Graduate,Married,5305.0,0,1,12,12,4,7,1,3,5,0,1,0,0,13,False,False,False,False,False,False,False,India,32,2013-07-30,38,35-45,False,1
6853,1982,Master,Single,75777.0,0,0,12,712,26,538,69,13,80,1,3,6,11,1,False,True,True,False,False,True,False,Australia,1438,2013-07-04,32,25-35,False,21
7366,1982,Master,Single,75777.0,0,0,12,712,26,538,69,13,80,1,3,6,11,1,False,True,True,False,False,True,False,India,1438,2013-07-04,32,25-35,False,21
9780,1971,Master,Married,71499.0,0,1,12,465,25,132,136,0,37,2,8,3,13,4,False,False,False,False,False,False,False,Spain,795,2013-06-25,43,35-45,False,26
