ID,Annee_naissance,Niveau_Education,Statut_Marital,Revenu,Nb_Enfants,Nb_Ado,Nbjour_Dernier_Achat,Montant_Vins,Montant_Fruits,Montant_Viandes,Montant_Poissons,Montant_Sucreries,Montant_Or,NbAchat_Remise,NbAchat_SiteWeb,NbAchat_Catalogue,NbAchat_Magasin,NbVisit_SiteWebCeMois,Campagne3,Campagne4,Campagne5,Campagne1,Campagne2,DerniereCampagne,Plaintes,Pays,Montant_Total,NbAchat_Total,Date_Enrollement,Age,Groupe_Age,Total_Enfants,Groupe_TotalEnfants,Manquants,Revenu_capped,Age_capped
10089,1974,Graduate,Divorced,102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,False,True,True,True,True,True,False,Saudi Arabia,1112,29,2013-04-05,40,35-45,0,0,False,94199.86000000003,40
9256,1971,Graduate,Single,58350.0,0,1,5,493,26,206,116,80,80,4,8,3,12,6,False,False,False,False,False,False,False,Spain,1001,27,2013-01-04,43,35-45,1,0,False,58350.0,43
10641,1978,Graduate,Single,7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,False,False,False,False,False,False,False,Spain,57,10,2012-12-27,36,35-45,2,1,False,8857.2,36
624,1984,Master,Single,18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,True,False,False,False,False,True,False,Saudi Arabia,35,4,2012-11-10,30,25-35,0,0,False,18890.0,30
4211,1986,Basic,Married,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,False,False,False,False,False,False,False,Canada,57,7,2012-10-29,28,25-35,1,0,False,20425.0,28
1407,1986,Basic,Married,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,False,False,False,False,False,False,False,Germany,57,7,2012-10-29,28,25-35,1,0,False,20425.0,28
10356,1957,PhD,Divorced,41437.0,1,1,5,29,0,2,0,0,1,1,1,0,3,7,False,False,False,False,False,False,False,Spain,32,5,2012-09-22,57,45-60,2,1,False,41437.0,57
9323,1949,Master,Married,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,True,False,False,False,False,True,False,Mexico,874,26,2012-09-07,65,60+,1,0,False,49912.0,65
1146,1949,Master,Married,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,True,False,False,False,False,True,False,Australia,874,26,2012-09-07,65,60+,1,0,False,49912.0,65
6343,1959,Graduate,Married,79823.0,0,1,6,835,73,380,114,73,43,1,6,9,7,2,False,True,False,False,False,False,False,Australia,1518,23,2014-03-31,55,45-60,1,0,False,79823.0,55
8545,1954,Graduate,Divorced,85683.0,0,0,6,1296,17,311,45,69,51,1,2,4,10,1,False,True,True,True,True,True,False,Spain,1789,17,2014-03-21,60,45-60,0,0,False,85683.0,60
8275,1965,PhD,Divorced,47025.0,1,1,6,16,0,3,0,0,1,1,1,0,2,7,False,False,False,False,False,False,False,Spain,20,4,2014-02-09,49,45-60,2,1,False,47025.0,49
10673,1976,PhD,Married,68397.0,0,1,6,760,80,466,17,13,80,1,6,9,5,3,False,False,False,False,False,False,False,Saudi Arabia,1416,21,2013-11-17,38,35-45,1,0,False,68397.0,38
8799,1984,PhD,Married,38175.0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,False,False,False,False,False,False,False,Spain,153,11,2013-09-23,30,25-35,1,0,False,38175.0,30
67,1972,Master,Single,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,False,False,False,False,False,False,False,Spain,92,9,2013-09-18,42,35-45,2,1,False,46423.0,42
9923,1972,Master,Single,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,False,False,False,False,False,False,False,Spain,92,9,2013-09-18,42,35-45,2,1,False,46423.0,42
2814,1976,Master,Married,30560.0,1,0,6,9,1,5,4,5,7,1,1,0,3,7,False,False,False,False,False,False,False,Saudi Arabia,31,5,2013-06-27,38,35-45,1,0,False,30560.0,38
2711,1976,Master,Married,30560.0,1,0,6,9,1,5,4,5,7,1,1,0,3,7,False,False,False,False,False,False,False,Canada,31,5,2013-06-27,38,35-45,1,0,False,30560.0,38
4320,1979,Graduate,Single,60152.0,0,1,6,325,83,300,86,58,91,1,6,4,12,3,False,False,False,False,False,False,False,Spain,943,23,2013-03-28,35,25-35,1,0,False,60152.0,35
10451,1965,Graduate,Married,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,False,False,False,False,False,False,False,Saudi Arabia,25,4,2013-03-12,49,45-60,2,1,False,29672.0,49
4198,1965,Graduate,Married,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,False,False,False,False,False,False,False,Spain,25,4,2013-03-12,49,45-60,2,1,False,29672.0,49
10814,1947,Graduate,Married,70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,False,False,False,False,False,True,False,Spain,1376,25,2013-01-16,67,60+,0,0,False,70321.0,67
944,1962,Graduate,Married,56181.0,0,1,6,121,103,69,8,44,48,1,4,2,7,4,False,False,False,False,False,False,False,Spain,393,14,2013-01-08,52,45-60,1,0,False,56181.0,52
8151,1990,Basic,Married,24279.0,0,0,6,16,36,21,20,62,108,1,4,1,3,8,False,False,False,False,False,False,False,Spain,263,9,2012-12-29,24,18-25,0,0,False,24279.0,24
6184,1969,PhD,Married,68462.0,0,0,6,561,64,785,84,128,48,1,3,3,8,1,False,False,False,False,False,False,False,Spain,1670,15,2012-12-12,45,35-45,0,0,False,68462.0,45
3498,1976,PhD,Married,55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,True,False,False,False,False,True,False,Spain,877,25,2012-11-25,38,35-45,1,0,False,55424.0,38
2870,1973,Graduate,Married,49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,False,False,False,False,False,False,False,Spain,502,20,2012-09-21,41,35-45,1,0,False,49094.0,41
7342,1961,2n Cycle,Widow,59184.0,0,1,6,341,142,113,259,151,66,3,6,6,12,5,False,False,False,False,False,False,False,Spain,1072,27,2012-09-09,53,45-60,1,0,False,59184.0,53
1911,1987,Graduate,Married,67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,False,False,False,False,False,False,False,Germany,1364,29,2012-09-05,27,25-35,0,0,False,67430.0,27
10862,1960,Master,Married,30522.0,0,1,6,179,8,83,19,11,26,5,1,2,9,2,False,False,False,False,False,False,False,Spain,326,17,2012-08-17,54,45-60,1,0,False,30522.0,54
2546,1977,2n Cycle,Single,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,False,False,False,False,False,False,False,Spain,70,6,2014-06-22,37,35-45,1,0,False,31878.0,37
3005,1992,Graduate,Single,83528.0,0,0,7,530,117,678,134,44,147,1,4,10,8,1,True,False,False,True,False,True,False,Spain,1650,23,2014-05-01,22,18-25,0,0,False,83528.0,22
8318,1979,Graduate,Married,90300.0,0,0,7,594,134,786,33,134,57,0,5,6,8,1,False,False,True,False,False,False,False,Spain,1738,19,2014-01-03,35,25-35,0,0,False,90300.0,35
2930,1978,Master,Single,68092.0,0,0,7,852,60,207,78,36,48,2,2,6,10,5,False,False,False,False,False,False,False,Saudi Arabia,1281,20,2013-12-16,36,35-45,0,0,False,68092.0,36
8216,1972,Master,Married,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,False,False,False,False,False,False,False,Australia,325,17,2013-10-11,42,35-45,2,1,False,53761.0,42
1212,1973,Graduate,Married,52845.0,1,0,7,384,25,292,130,41,64,3,8,8,6,6,True,False,False,False,False,False,False,Spain,936,25,2013-08-13,41,35-45,1,0,False,52845.0,41
2541,1976,Graduate,Married,24027.0,1,0,7,14,7,11,11,0,5,2,2,0,3,8,False,False,False,False,False,False,False,Spain,48,7,2013-06-09,38,35-45,1,0,False,24027.0,38
10659,1979,2n Cycle,Married,7500.0,1,0,7,2,8,11,3,8,21,4,3,2,2,7,False,False,False,False,False,False,False,India,53,11,2013-05-07,35,25-35,1,0,False,8857.2,35
10905,1955,Graduate,Married,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,False,False,False,False,False,True,False,Spain,252,16,2012-10-29,59,45-60,2,1,False,42586.0,59
8910,1955,Graduate,Married,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,False,False,False,False,False,True,False,Spain,252,16,2012-10-29,59,45-60,2,1,False,42586.0,59
7349,1973,Basic,Married,9722.0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,False,False,False,False,False,True,False,Spain,103,11,2012-10-02,41,35-45,1,0,False,9722.0,41
7872,1975,PhD,Married,86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,True,False,True,True,False,True,False,Spain,557,23,2012-09-12,39,35-45,0,0,False,86836.0,39
4290,1972,Graduate,Married,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,False,False,False,False,False,False,False,Canada,24,4,2014-03-19,42,35-45,1,0,False,30467.0,42
7408,1952,PhD,Married,54549.0,0,1,8,216,2,6,0,0,9,2,5,1,4,7,False,False,False,False,False,False,False,Saudi Arabia,233,12,2014-03-03,62,60+,1,0,False,54549.0,62
9986,1982,Graduate,Married,19444.0,1,0,8,16,0,23,3,2,10,3,4,1,2,7,False,False,False,False,False,True,False,Saudi Arabia,54,10,2014-02-22,32,25-35,1,0,False,19444.0,32
8235,1956,Master,Married,69245.0,0,1,8,428,30,214,80,30,61,2,6,5,10,3,False,False,False,False,False,False,False,Saudi Arabia,843,23,2014-01-24,58,45-60,1,0,False,69245.0,58
10949,1963,PhD,Divorced,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,False,False,False,True,False,True,False,Spain,1958,19,2013-12-16,51,45-60,0,0,False,72968.0,51
7284,1953,Graduate,Married,48686.0,1,2,8,10,0,7,2,0,1,1,1,0,2,8,False,False,False,False,False,False,False,Spain,20,4,2013-12-04,61,60+,3,2-3,False,48686.0,61
9529,1990,Graduate,Married,73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,False,False,False,True,False,True,False,Saudi Arabia,1627,22,2013-11-28,24,18-25,0,0,False,73687.0,24
9930,1944,PhD,Single,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,False,False,False,False,False,False,False,Canada,1167,28,2013-11-05,70,60+,0,0,False,82716.0,69
10270,1981,2n Cycle,Married,35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,False,False,False,False,False,False,False,Germany,66,8,2013-10-03,33,25-35,1,0,False,35523.0,33
760,1975,PhD,Divorced,60554.0,1,0,8,588,7,76,110,15,15,2,8,4,9,6,False,False,False,False,False,False,False,Saudi Arabia,811,23,2013-08-09,39,35-45,1,0,False,60554.0,39
5519,1956,Graduate,Married,64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,False,False,False,False,False,True,False,Saudi Arabia,797,20,2013-08-07,58,45-60,1,0,False,64090.0,58
232,1965,Graduate,Single,61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,False,False,False,False,False,False,False,Spain,530,17,2013-07-17,49,45-60,1,0,False,61559.0,49
3009,1962,PhD,Widow,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,False,True,True,False,True,True,False,Spain,1766,15,2013-07-09,52,45-60,0,0,False,71670.0,52
6518,1951,PhD,Widow,67680.0,0,1,8,546,0,48,0,6,6,1,7,3,8,5,False,False,False,False,False,False,False,Australia,606,19,2013-06-11,63,60+,1,0,False,67680.0,63
10669,1981,Graduate,Married,54386.0,0,1,8,277,21,64,62,21,25,2,3,2,10,3,False,False,False,False,False,False,False,Spain,470,17,2013-05-17,33,25-35,1,0,False,54386.0,33
5682,1953,PhD,Single,64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,False,False,False,False,False,False,False,Australia,1099,30,2013-03-23,61,60+,1,0,False,64108.0,61
1570,1951,PhD,Married,69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,False,False,False,False,False,False,False,Spain,1039,26,2013-02-19,63,60+,1,0,False,69702.0,63
1497,1952,Graduate,Single,47958.0,0,1,8,268,11,88,15,3,22,2,6,3,5,5,False,False,False,False,False,False,False,Saudi Arabia,407,16,2013-01-19,62,60+,1,0,False,47958.0,62
9723,1960,Graduate,Married,67716.0,0,1,8,530,142,217,62,9,56,4,7,4,13,5,False,True,False,False,False,False,False,Canada,1016,28,2013-01-10,54,45-60,1,0,False,67716.0,54
7261,1971,Graduate,Married,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,False,False,False,False,False,True,False,Spain,318,17,2013-01-01,43,35-45,2,1,False,34600.0,43
2452,1971,Graduate,Married,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,False,False,False,False,False,True,False,Spain,318,17,2013-01-01,43,35-45,2,1,False,34600.0,43
5621,1969,Graduate,Married,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,False,False,False,False,False,True,False,Spain,316,17,2012-12-12,45,35-45,2,1,False,48752.0,45
10995,1988,2n Cycle,Married,15716.0,1,0,8,16,5,30,8,7,26,3,3,0,4,8,False,False,False,False,False,False,True,Saudi Arabia,92,10,2012-11-12,26,25-35,1,0,False,15716.0,26
7373,1952,PhD,Divorced,46610.0,0,2,8,96,12,96,33,22,43,6,4,1,6,6,False,False,False,False,False,True,False,Australia,302,17,2012-10-29,62,60+,2,1,False,46610.0,62
5331,1977,Graduate,Married,74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,False,False,False,False,False,False,False,Germany,1869,17,2012-09-11,37,35-45,0,0,False,74985.0,37
263,1945,PhD,Single,45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,False,False,False,False,False,True,False,Spain,145,8,2014-05-28,69,60+,0,0,False,45576.0,69
4619,1945,PhD,Single,113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,False,False,False,False,False,False,False,Spain,277,27,2014-05-28,69,60+,0,0,False,94199.86000000003,69
940,1987,Graduate,Single,57100.0,1,0,9,158,11,99,15,11,17,2,3,2,7,3,False,False,False,False,False,False,False,Saudi Arabia,311,14,2014-05-18,27,25-35,1,0,False,57100.0,27
10084,1972,Graduate,Married,24434.0,2,0,9,3,2,8,20,0,17,2,2,1,2,7,False,False,False,False,False,False,False,India,50,7,2014-05-18,42,35-45,2,1,False,24434.0,42
6019,1971,PhD,Married,37126.0,1,0,9,45,3,9,4,4,7,1,1,2,2,6,True,False,False,False,False,True,False,Spain,72,6,2014-03-30,43,35-45,1,0,False,37126.0,43
1463,1958,Graduate,Single,45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,False,False,False,False,False,False,False,Australia,21,4,2014-03-29,56,45-60,2,1,False,45160.0,56
6424,1977,Graduate,Married,33178.0,1,0,9,12,6,2,11,2,16,1,1,0,3,4,False,False,False,False,False,False,False,Spain,49,5,2014-01-30,37,35-45,1,0,False,33178.0,37
8233,1950,Master,Widow,64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,False,True,False,False,False,False,False,Canada,556,21,2014-01-26,64,60+,1,0,False,64866.0,64
1515,1975,Master,Married,34176.0,0,1,9,11,2,7,4,2,2,1,1,0,3,3,False,False,False,False,False,False,False,Canada,28,5,2014-01-22,39,35-45,1,0,False,34176.0,39
10855,1968,Master,Single,50014.0,1,0,9,234,14,77,19,10,42,2,4,1,8,5,False,False,False,False,False,False,False,Spain,396,15,2014-01-22,46,45-60,1,0,False,50014.0,46
10909,1948,Graduate,Married,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,True,False,True,False,False,False,False,Australia,1899,20,2014-01-15,66,60+,0,0,False,92344.0,66
3376,1970,Master,Divorced,55282.0,1,0,9,125,6,73,8,4,19,1,3,1,6,4,False,False,False,False,False,False,False,Spain,235,11,2013-12-13,44,35-45,1,0,False,55282.0,44
10232,1963,PhD,Divorced,48799.0,0,1,9,174,18,81,28,6,24,3,3,2,7,3,False,False,False,False,False,False,False,Spain,331,15,2013-11-05,51,45-60,1,0,False,48799.0,51
5547,1982,PhD,Married,84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,False,True,True,False,False,True,False,Spain,1919,20,2013-08-07,32,25-35,0,0,False,84169.0,32
8362,1982,PhD,Married,84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,False,True,True,False,False,True,False,Saudi Arabia,1919,20,2013-08-07,32,25-35,0,0,False,84169.0,32
3524,1971,Master,Single,39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,False,False,False,False,False,True,False,Spain,167,10,2013-08-04,43,35-45,1,0,False,39763.0,43
10095,1975,PhD,Divorced,74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,False,False,False,False,False,False,False,Canada,1293,20,2013-05-01,39,35-45,0,0,False,74165.0,39
8897,1965,Graduate,Single,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,False,False,False,False,False,True,False,Germany,654,25,2013-04-24,49,45-60,2,1,False,42720.0,49
466,1944,Graduate,Married,65275.0,0,0,9,388,14,218,91,14,21,1,4,3,13,2,False,False,False,False,False,False,False,Spain,746,21,2013-04-03,70,60+,0,0,False,65275.0,69
11025,1961,Graduate,Married,36443.0,1,1,9,65,0,46,4,3,20,4,3,1,3,8,False,False,False,False,False,False,False,Spain,138,11,2013-02-03,53,45-60,2,1,False,36443.0,53
2387,1952,Master,Married,43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,False,False,False,False,False,True,False,Saudi Arabia,275,17,2013-02-03,62,60+,2,1,False,43776.0,62
1618,1965,Graduate,Married,56046.0,0,0,9,577,0,64,0,0,51,2,10,1,8,8,True,False,False,False,False,True,False,Germany,692,21,2013-01-02,49,45-60,0,0,False,56046.0,49
25,1958,Graduate,Married,65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,False,False,False,False,False,False,False,Canada,1115,21,2012-11-16,56,45-60,1,0,False,65148.0,56
3277,1955,Graduate,Divorced,49431.0,0,1,9,219,3,100,26,0,17,2,7,1,5,8,False,False,False,False,False,False,False,Spain,365,15,2012-08-03,59,45-60,1,0,False,49431.0,59
8566,1961,PhD,Married,32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,False,False,False,False,False,False,False,Spain,9,4,2014-06-15,53,45-60,2,1,False,32583.0,53
2634,1979,Master,Single,16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,False,False,False,False,False,True,False,Spain,69,9,2014-04-18,35,25-35,1,0,False,16653.0,35
8036,1971,2n Cycle,Married,26850.0,1,1,10,31,1,13,7,2,9,4,2,1,4,4,False,False,False,False,False,False,False,Spain,63,11,2014-04-18,43,35-45,2,1,False,26850.0,43
8159,1968,Graduate,Married,51287.0,1,1,10,117,0,22,13,0,30,3,4,1,3,7,False,False,False,False,False,False,False,Spain,182,11,2014-04-01,46,45-60,2,1,False,51287.0,46
7628,1973,2n Cycle,Married,43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,False,False,False,False,False,False,False,Spain,76,8,2014-03-18,41,35-45,1,0,False,43050.0,41
9597,1969,Graduate,Married,73448.0,0,0,10,236,106,189,23,41,130,1,7,2,9,4,False,False,False,False,False,False,False,Canada,725,19,2014-02-10,45,35-45,0,0,False,73448.0,45
1384,1992,Basic,Married,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,True,False,False,False,False,False,False,USA,62,7,2013-11-23,22,18-25,1,0,False,17256.0,22
10150,1961,Graduate,Single,86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,False,False,False,True,False,True,False,Saudi Arabia,1449,18,2013-11-21,53,45-60,0,0,False,86429.0,53
3885,1983,PhD,Married,33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,True,False,False,False,False,True,False,Spain,63,5,2013-10-16,31,25-35,1,0,False,33569.0,31
11003,1980,2n Cycle,Married,25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,False,False,False,False,False,False,False,Canada,50,7,2013-10-02,34,25-35,1,0,False,25130.0,34
8026,1952,Graduate,Married,62998.0,0,1,10,120,58,73,65,89,58,5,5,4,5,5,False,False,False,False,False,False,False,Canada,463,19,2013-09-30,62,60+,1,0,False,62998.0,62
577,1976,2n Cycle,Married,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,False,False,False,False,False,False,False,Spain,22,6,2013-08-20,38,35-45,2,1,False,26907.0,38
8702,1976,2n Cycle,Married,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,False,False,False,False,False,False,False,Australia,22,6,2013-08-20,38,35-45,2,1,False,26907.0,38
5429,1948,PhD,Married,45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,False,False,False,False,False,False,False,Spain,183,10,2013-08-20,66,60+,1,0,False,45579.0,66
977,1957,Graduate,Married,47320.0,0,1,10,200,19,111,50,15,19,6,5,1,8,6,False,False,False,False,False,False,False,Canada,414,20,2013-08-01,57,45-60,1,0,False,47320.0,57
2793,1976,PhD,Divorced,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,False,False,False,False,False,False,False,Saudi Arabia,1034,26,2013-07-21,38,35-45,1,0,False,70179.0,38
1071,1976,PhD,Divorced,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,False,False,False,False,False,False,False,USA,1034,26,2013-07-21,38,35-45,1,0,False,70179.0,38
5074,1986,Master,Married,28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,False,False,False,False,False,False,False,Canada,47,5,2013-07-08,28,25-35,1,0,False,28072.0,28
2632,1954,Graduate,Married,50501.0,1,1,10,297,0,38,13,0,152,7,5,4,4,6,True,False,False,False,False,True,False,India,500,20,2013-06-18,60,45-60,2,1,False,50501.0,60
6404,1969,Graduate,Married,58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,False,False,False,False,False,False,False,Saudi Arabia,282,16,2013-03-24,45,35-45,3,2-3,False,58917.0,45
10240,1949,Graduate,Married,69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,False,True,True,False,False,True,False,Canada,1381,21,2013-02-19,65,60+,0,0,False,69372.0,65
2521,1971,Master,Married,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,True,False,False,False,False,True,False,Spain,59,5,2013-01-10,43,35-45,1,0,False,35178.0,43
4301,1971,Master,Married,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,True,False,False,False,False,True,False,Australia,59,5,2013-01-10,43,35-45,1,0,False,35178.0,43
7381,1968,Graduate,Divorced,75693.0,0,0,10,797,153,293,72,97,30,1,11,4,6,4,False,True,True,True,False,True,False,Spain,1442,22,2012-12-06,46,45-60,0,0,False,75693.0,46
2407,1982,Graduate,Married,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,False,False,True,False,False,True,False,USA,1555,20,2012-11-09,32,25-35,0,0,False,69109.0,32
9064,1982,Graduate,Married,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,False,False,True,False,False,True,False,Spain,1555,20,2012-11-09,32,25-35,0,0,False,69109.0,32
5067,1994,Graduate,Married,80134.0,0,0,11,966,26,282,52,26,26,1,2,7,11,5,False,True,True,True,True,False,False,Spain,1378,21,2014-02-14,20,18-25,0,0,False,80134.0,22
10281,1970,Graduate,Divorced,64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,False,False,False,False,False,True,False,Australia,602,19,2014-02-07,44,35-45,1,0,False,64713.0,44
11191,1986,Graduate,Divorced,41411.0,0,0,11,37,32,38,11,3,18,1,2,1,4,6,False,False,False,False,False,False,False,Spain,139,8,2013-12-07,28,25-35,0,0,False,41411.0,28
1994,1983,Graduate,Married,55955.0,1,0,11,5,5,6,0,2,1,1,1,0,2,7,False,False,False,False,False,False,False,USA,19,4,2013-11-15,31,25-35,1,0,True,55955.0,31
2552,1955,PhD,Single,55521.0,1,2,11,416,0,26,0,0,4,9,6,3,6,7,False,True,False,False,False,True,False,Spain,446,24,2013-10-22,59,45-60,3,2-3,False,55521.0,59
6720,1968,Master,Married,43795.0,0,1,11,314,11,53,4,3,107,3,7,3,4,7,False,True,False,False,False,True,False,Spain,492,17,2013-10-16,46,45-60,1,0,False,43795.0,46
4557,1970,Graduate,Married,22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,False,False,False,False,False,False,False,Saudi Arabia,67,8,2013-10-04,44,35-45,1,0,False,22070.0,44
1183,1949,Master,Married,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,False,False,False,False,False,False,False,Germany,22,4,2013-09-21,65,60+,2,1,False,36408.0,65
4186,1950,Graduate,Married,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,False,False,False,False,False,False,False,Canada,76,9,2013-08-05,64,60+,2,1,False,34026.0,64
1419,1950,Graduate,Married,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,False,False,False,False,False,False,False,Spain,76,9,2013-08-05,64,60+,2,1,False,34026.0,64
967,1976,Graduate,Married,46049.0,1,1,11,342,9,112,19,14,19,10,5,2,9,7,False,False,False,False,False,True,False,Spain,515,26,2013-07-21,38,35-45,2,1,False,46049.0,38
1048,1972,Master,Married,35641.0,1,0,11,63,3,67,8,9,28,2,3,1,4,7,False,False,False,False,False,True,False,Saudi Arabia,178,10,2013-07-14,42,35-45,1,0,False,35641.0,42
9262,1984,2n Cycle,Married,32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,True,False,False,False,False,False,False,Saudi Arabia,52,5,2013-07-04,30,25-35,0,0,False,32414.0,30
3427,1955,PhD,Married,59821.0,0,1,11,629,0,70,0,0,35,6,11,2,7,8,False,False,False,False,False,False,False,Saudi Arabia,734,26,2013-04-12,59,45-60,1,0,False,59821.0,59
5892,1980,Graduate,Married,34968.0,1,0,11,158,6,45,8,2,2,7,3,2,5,7,False,False,False,False,False,False,False,Saudi Arabia,221,17,2013-04-10,34,25-35,1,0,False,34968.0,34
8911,1967,PhD,Married,56320.0,0,1,11,201,53,172,116,77,83,3,5,4,9,4,False,False,False,False,False,False,False,Spain,702,21,2013-04-08,47,45-60,1,0,False,56320.0,47
